X,Y,t_0_video
1838.99755859375,394.9964294433594,0.0
1839.8431396484375,394.3111267089844,0.0
1840.790283203125,393.6634826660156,0.0
1841.222412109375,392.99200439453125,0.0
1842.2025146484375,392.7358093261719,0.0
1842.7440185546875,392.5977478027344,0.0
1842.9725341796875,391.4651794433594,0.0
1813.32666015625,393.1141662597656,0.0
1794.8760986328125,393.8184509277344,0.0
1787.12744140625,394.254638671875,0.0
1785.2276611328125,394.40740966796875,0.0
1784.6617431640625,394.30999755859375,0.0
1784.4654541015625,393.9911193847656,0.0
1784.3951416015625,393.9765625,0.0
1784.25634765625,393.8750305175781,0.0
1784.0433349609375,393.614013671875,0.0
1783.772216796875,393.4930114746094,0.0
1783.7982177734375,393.3199462890625,0.0
1784.1153564453125,393.3243103027344,0.0
1783.98095703125,393.26898193359375,0.0
1783.6385498046875,393.26214599609375,0.0
1784.0570068359375,393.31414794921875,0.0
1756.3096923828125,394.6549377441406,0.0
1739.07763671875,394.9832763671875,0.0
1731.0064697265625,394.9791259765625,0.0
1728.623046875,395.1639709472656,0.0
1727.41650390625,395.1866760253906,0.0
1727.047607421875,395.12115478515625,0.0
1726.73388671875,395.16766357421875,0.0
1726.8802490234375,395.128662109375,0.0
1726.720947265625,395.2320251464844,0.0
1726.5498046875,395.10369873046875,0.0
1726.10791015625,395.0086364746094,0.0
1725.9161376953125,395.1007995605469,0.0
1725.8685302734375,394.87847900390625,0.0
1726.2381591796875,394.9721984863281,0.0
1726.0272216796875,394.9332275390625,0.0
1720.7044677734375,395.55133056640625,0.0
1690.0,397.0,0.0
1675.109130859375,396.9598693847656,0.0
1672.550048828125,397.1882629394531,0.0
1671.3525390625,397.0786437988281,0.0
1670.778076171875,396.9938049316406,0.0
1669.7464599609375,396.8921203613281,0.0
1670.109130859375,397.0055236816406,0.0
1669.873291015625,397.00299072265625,0.0
1669.515869140625,396.900146484375,0.0
1669.21484375,396.75628662109375,0.0
1669.3447265625,396.7463073730469,0.0
1669.0750732421875,396.8792724609375,0.0
1669.0628662109375,396.9100646972656,0.0
1668.968994140625,396.7821350097656,0.0
1663.9351806640625,396.992919921875,0.0
1633.0,399.0,0.0
1619.7579345703125,398.9410095214844,0.0
1616.5673828125,399.0145263671875,0.0
1615.232177734375,398.90679931640625,0.0
1614.610595703125,398.9798583984375,0.0
1614.2596435546875,398.97552490234375,0.0
1613.745361328125,399.11505126953125,0.0
1613.309814453125,399.05279541015625,0.0
1613.1248779296875,399.03045654296875,0.0
1612.848388671875,398.9792175292969,0.0
1612.8902587890625,399.02239990234375,0.0
1612.68896484375,398.9777526855469,0.0
1612.535888671875,398.8968200683594,0.0
1612.613525390625,399.0113525390625,0.0
1607.148193359375,399.080810546875,0.0
1577.0,401.0,0.0
1564.681884765625,400.7659912109375,0.0
1560.9830322265625,400.88018798828125,0.0
1559.5926513671875,400.801025390625,0.0
1558.75927734375,400.8804016113281,0.0
1558.2249755859375,400.81927490234375,0.0
1557.48193359375,400.7297058105469,0.0
1557.271484375,400.7350158691406,0.0
1556.917236328125,400.7021179199219,0.0
1556.762451171875,400.7714538574219,0.0
1556.61572265625,400.79608154296875,0.0
1556.1195068359375,400.7107238769531,0.0
1555.929931640625,400.8516845703125,0.0
1555.780029296875,400.8232727050781,0.0
1551.28759765625,401.0328369140625,0.0
1521.0,402.0,0.0
1509.2362060546875,402.7131652832031,0.0
1505.1314697265625,402.74041748046875,0.0
1503.3577880859375,402.6190185546875,0.0
1502.6937255859375,402.65350341796875,0.0
1502.1868896484375,402.7539978027344,0.0
1501.32080078125,402.62445068359375,0.0
1500.8265380859375,402.72039794921875,0.0
1500.7608642578125,402.5567626953125,0.0
1500.6456298828125,402.8191833496094,0.0
1500.3212890625,402.7430419921875,0.0
1499.8614501953125,402.5379333496094,0.0
1499.623779296875,402.6606750488281,0.0
1499.4251708984375,402.6463317871094,0.0
1495.5589599609375,402.90301513671875,0.0
1465.740234375,403.3132629394531,0.0
1453.973876953125,403.63800048828125,0.0
1450.132568359375,403.73297119140625,0.0
1448.3807373046875,403.5105285644531,0.0
1446.8673095703125,404.2107849121094,0.0
1446.56640625,403.886474609375,0.0
1445.4329833984375,403.87091064453125,0.0
1445.034912109375,404.0684509277344,0.0
1444.9366455078125,404.2665710449219,0.0
1444.65380859375,404.2478332519531,0.0
1444.12890625,404.09429931640625,0.0
1444.060302734375,404.11297607421875,0.0
1443.55712890625,404.0632019042969,0.0
1443.2794189453125,404.0921630859375,0.0
1440.598876953125,404.53326416015625,0.0
1410.8438720703125,405.3570556640625,0.0
1398.617919921875,406.5129699707031,0.0
1394.0174560546875,405.9544372558594,0.0
1391.819091796875,405.496337890625,0.0
1390.97265625,405.7759094238281,0.0
1390.2958984375,405.44500732421875,0.0
1389.354736328125,405.75372314453125,0.0
1389.1768798828125,406.26068115234375,0.0
1388.7008056640625,405.885498046875,0.0
1388.59765625,406.2623291015625,0.0
1388.1519775390625,406.3379821777344,0.0
1387.682373046875,406.2401123046875,0.0
1387.268310546875,406.28118896484375,0.0
1387.23876953125,406.0024108886719,0.0
1384.7003173828125,406.26763916015625,0.0
1356.559326171875,407.10675048828125,0.0
1343.3006591796875,407.33612060546875,0.0
1338.64892578125,407.3656921386719,0.0
1336.751708984375,407.4532470703125,0.0
1335.290771484375,407.5971984863281,0.0
1334.8236083984375,407.70770263671875,0.0
1334.0433349609375,407.40045166015625,0.0
1333.4482421875,407.4645690917969,0.0
1333.1136474609375,407.48492431640625,0.0
1332.943603515625,407.4942932128906,0.0
1332.750244140625,407.49090576171875,0.0
1332.52197265625,407.494873046875,0.0
1332.1827392578125,407.6348876953125,0.0
1331.5653076171875,407.7071228027344,0.0
1833.997802734375,442.00079345703125,10.0
1834.6885986328125,442.1053771972656,10.0
1835.724365234375,441.95831298828125,10.0
1836.26953125,442.03521728515625,10.0
1836.817626953125,442.16558837890625,10.0
1837.55029296875,442.04803466796875,10.0
1837.8223876953125,442.21429443359375,10.0
1836.364990234375,442.22869873046875,10.0
1807.0,444.0,10.0
1786.380859375,445.07196044921875,10.0
1781.961669921875,445.3125915527344,10.0
1780.7034912109375,445.534423828125,10.0
1780.3572998046875,445.5851135253906,10.0
1780.093017578125,445.6385498046875,10.0
1779.91943359375,445.7823486328125,10.0
1779.8046875,445.7452087402344,10.0
1779.71728515625,445.82257080078125,10.0
1779.6353759765625,445.84234619140625,10.0
1779.7711181640625,446.01434326171875,10.0
1779.6153564453125,445.82965087890625,10.0
1779.6688232421875,445.88787841796875,10.0
1779.6671142578125,445.9811706542969,10.0
1778.6719970703125,446.05438232421875,10.0
1749.0,447.0,10.0
1731.5157470703125,447.7498779296875,10.0
1726.4429931640625,448.01708984375,10.0
1724.817626953125,447.9594421386719,10.0
1723.85595703125,448.14825439453125,10.0
1723.6160888671875,448.12921142578125,10.0
1723.612548828125,448.16033935546875,10.0
1722.9456787109375,448.1253356933594,10.0
1723.162109375,448.176025390625,10.0
1723.088134765625,448.0989990234375,10.0
1722.798828125,448.2850341796875,10.0
1722.4439697265625,448.2594299316406,10.0
1722.41455078125,448.1911926269531,10.0
1722.3006591796875,448.4002685546875,10.0
1721.9521484375,448.3660888671875,10.0
1692.0,450.0,10.0
1675.7728271484375,450.1691589355469,10.0
1670.3062744140625,450.2603759765625,10.0
1668.43701171875,450.26904296875,10.0
1667.86083984375,450.4563903808594,10.0
1667.21728515625,450.28765869140625,10.0
1667.09033203125,450.5539245605469,10.0
1666.4124755859375,450.3935241699219,10.0
1666.4566650390625,450.6459045410156,10.0
1666.1239013671875,450.51739501953125,10.0
1666.023681640625,450.8782043457031,10.0
1665.9793701171875,450.8748474121094,10.0
1665.8916015625,450.76116943359375,10.0
1665.6285400390625,450.8623962402344,10.0
1665.555419921875,450.900390625,10.0
1636.0,452.0,10.0
1621.08349609375,452.4653015136719,10.0
1614.34228515625,452.4774475097656,10.0
1612.29052734375,452.7857971191406,10.0
1611.6588134765625,452.99835205078125,10.0
1610.6063232421875,452.9375915527344,10.0
1610.2437744140625,452.73077392578125,10.0
1610.075439453125,453.2735900878906,10.0
1609.8828125,453.30035400390625,10.0
1609.69970703125,453.4028015136719,10.0
1609.43310546875,453.156005859375,10.0
1609.178466796875,453.1484375,10.0
1609.1240234375,453.3865966796875,10.0
1608.642333984375,453.490966796875,10.0
1608.55322265625,453.5838317871094,10.0
1583.57958984375,454.1471862792969,10.0
1566.22607421875,454.4820861816406,10.0
1559.849365234375,454.5753479003906,10.0
1557.57861328125,454.969970703125,10.0
1556.3385009765625,454.9949951171875,10.0
1555.7413330078125,455.25506591796875,10.0
1555.13720703125,455.0876159667969,10.0
1554.288818359375,454.6971740722656,10.0
1554.2369384765625,454.82562255859375,10.0
1554.0911865234375,455.0479736328125,10.0
1553.923828125,455.3648681640625,10.0
1553.7354736328125,455.17822265625,10.0
1553.651611328125,455.40484619140625,10.0
1553.2435302734375,455.2789001464844,10.0
1553.2628173828125,455.59521484375,10.0
1528.275390625,456.0564880371094,10.0
1511.7431640625,456.7662353515625,10.0
1504.43701171875,457.5065002441406,10.0
1501.8953857421875,457.5101013183594,10.0
1500.3759765625,457.53509521484375,10.0
1499.709716796875,457.5724792480469,10.0
1499.15771484375,457.60675048828125,10.0
1498.4058837890625,457.61871337890625,10.0
1498.117919921875,457.7862548828125,10.0
1497.845947265625,457.8590393066406,10.0
1497.836181640625,457.8721923828125,10.0
1497.5858154296875,457.7855529785156,10.0
1496.9202880859375,457.7566833496094,10.0
1497.0198974609375,457.7348937988281,10.0
1496.739501953125,457.8205261230469,10.0
1474.039794921875,458.1778869628906,10.0
1456.857666015625,458.2237548828125,10.0
1449.34375,458.3941650390625,10.0
1446.1290283203125,458.45941162109375,10.0
1444.525634765625,458.4412841796875,10.0
1443.87255859375,458.4133605957031,10.0
1443.309814453125,458.4269104003906,10.0
1442.601806640625,458.4013977050781,10.0
1442.0965576171875,458.3397521972656,10.0
1441.9462890625,458.3492126464844,10.0
1441.8348388671875,458.6751708984375,10.0
1441.584228515625,458.3736572265625,10.0
1441.4444580078125,458.4176940917969,10.0
1441.0355224609375,458.4845275878906,10.0
1441.01318359375,458.6149597167969,10.0
1421.8111572265625,459.9721984863281,10.0
1402.1224365234375,460.1836242675781,10.0
1393.807861328125,460.4129333496094,10.0
1390.4688720703125,460.69390869140625,10.0
1389.17236328125,460.4759826660156,10.0
1387.9495849609375,460.37017822265625,10.0
1387.721923828125,460.70721435546875,10.0
1387.096923828125,460.6724548339844,10.0
1386.47412109375,460.7070617675781,10.0
1386.1614990234375,460.8966064453125,10.0
1385.85888671875,460.4365234375,10.0
1385.711669921875,460.7188720703125,10.0
1385.329833984375,460.5033264160156,10.0
1385.506103515625,460.9015197753906,10.0
1385.3375244140625,460.92645263671875,10.0
1370.2041015625,461.6213684082031,10.0
1346.7047119140625,462.3246154785156,10.0
1338.422119140625,462.43121337890625,10.0
1335.5135498046875,462.8331298828125,10.0
1333.6669921875,462.85101318359375,10.0
1332.8568115234375,462.9899597167969,10.0
1332.1329345703125,462.8572082519531,10.0
1331.7335205078125,462.81976318359375,10.0
1330.8271484375,462.48773193359375,10.0
1330.4866943359375,462.8318176269531,10.0
1330.338623046875,463.10491943359375,10.0
1330.132568359375,463.2648010253906,10.0
1329.9229736328125,463.2952880859375,10.0
1329.87548828125,463.1923522949219,10.0
1329.681396484375,463.1751708984375,10.0
1830.001953125,497.0042724609375,20.0
1830.3458251953125,496.973876953125,20.0
1831.23291015625,497.2982177734375,20.0
1831.8011474609375,497.209716796875,20.0
1832.146240234375,497.20721435546875,20.0
1832.5771484375,497.24560546875,20.0
1832.8175048828125,497.4305419921875,20.0
1830.054931640625,497.7777099609375,20.0
1829.7056884765625,497.89129638671875,20.0
1829.217529296875,498.0281066894531,20.0
1828.545654296875,498.1846008300781,20.0
1827.6912841796875,498.3354187011719,20.0
1827.218505859375,498.44696044921875,20.0
1826.7210693359375,498.55810546875,20.0
1826.2218017578125,498.6640930175781,20.0
1825.757080078125,498.7599792480469,20.0
1825.3702392578125,498.8448791503906,20.0
1825.0006103515625,498.9244689941406,20.0
1824.656494140625,498.99774169921875,20.0
1824.3433837890625,499.0644836425781,20.0
1824.0606689453125,499.1253967285156,20.0
1823.7987060546875,499.1814880371094,20.0
1823.558349609375,499.2328796386719,20.0
1838.0421142578125,507.15679931640625,20.0
1828.0723876953125,507.3559875488281,20.0
1825.7178955078125,507.48687744140625,20.0
1824.9539794921875,507.43890380859375,20.0
1824.0506591796875,507.8398132324219,20.0
1823.7542724609375,507.8057861328125,20.0
1823.7288818359375,508.18243408203125,20.0
1823.531005859375,508.4625244140625,20.0
1823.543212890625,508.553466796875,20.0
1823.1771240234375,508.5303955078125,20.0
1822.985107421875,508.2668151855469,20.0
1822.552490234375,508.4573974609375,20.0
1822.4976806640625,508.35498046875,20.0
1822.814208984375,508.5096435546875,20.0
1818.9869384765625,508.6731872558594,20.0
1790.0,510.0,20.0
1773.50927734375,510.35040283203125,20.0
1769.904052734375,510.6890869140625,20.0
1768.438720703125,510.7055969238281,20.0
1767.8470458984375,510.9096374511719,20.0
1767.7022705078125,510.99896240234375,20.0
1767.52587890625,511.0589904785156,20.0
1766.6705322265625,511.04705810546875,20.0
1766.2159423828125,510.96630859375,20.0
1766.4210205078125,511.1460876464844,20.0
1766.3282470703125,510.9690856933594,20.0
1766.108642578125,511.0399475097656,20.0
1766.0638427734375,511.1269226074219,20.0
1765.9185791015625,511.0249938964844,20.0
1762.6082763671875,511.20672607421875,20.0
1734.0,512.0,20.0
1718.1285400390625,512.58447265625,20.0
1714.47802734375,512.838623046875,20.0
1713.387939453125,512.690185546875,20.0
1712.042236328125,512.7521362304688,20.0
1711.73388671875,512.7779541015625,20.0
1711.609375,513.028076171875,20.0
1710.9224853515625,512.8814697265625,20.0
1710.6734619140625,512.8555908203125,20.0
1710.4144287109375,513.0751342773438,20.0
1710.2994384765625,513.0621337890625,20.0
1710.0927734375,513.0532836914062,20.0
1709.9249267578125,513.1283569335938,20.0
1709.80712890625,513.1654663085938,20.0
1707.0751953125,513.4326782226562,20.0
1679.0,515.0,20.0
1663.343017578125,514.90283203125,20.0
1659.0706787109375,514.7080688476562,20.0
1657.6328125,515.10400390625,20.0
1656.2149658203125,515.0172729492188,20.0
1655.7623291015625,515.0457153320312,20.0
1655.5311279296875,514.993408203125,20.0
1655.1090087890625,515.048095703125,20.0
1654.3941650390625,514.986572265625,20.0
1654.34326171875,514.9864501953125,20.0
1654.123779296875,515.1127319335938,20.0
1653.961181640625,515.0896606445312,20.0
1654.0267333984375,515.2322387695312,20.0
1653.86865234375,515.37060546875,20.0
1651.2991943359375,515.4078369140625,20.0
1623.0,517.0,20.0
1608.4893798828125,516.9912719726562,20.0
1604.0345458984375,517.1005859375,20.0
1602.42041015625,517.310302734375,20.0
1601.615966796875,517.2410888671875,20.0
1600.6578369140625,517.154296875,20.0
1599.9871826171875,517.1751098632812,20.0
1599.8292236328125,517.3271484375,20.0
1599.4168701171875,517.3651123046875,20.0
1599.1024169921875,517.490478515625,20.0
1598.739013671875,517.3553466796875,20.0
1598.0784912109375,517.416015625,20.0
1598.2830810546875,517.3148193359375,20.0
1598.2362060546875,517.681884765625,20.0
1596.1263427734375,517.6578369140625,20.0
1568.0,519.0,20.0
1554.0,518.8786010742188,20.0
1548.7154541015625,518.8966064453125,20.0
1546.723388671875,519.0487060546875,20.0
1545.8807373046875,519.2374267578125,20.0
1545.161376953125,519.208984375,20.0
1544.339599609375,519.2528076171875,20.0
1544.11669921875,519.2930908203125,20.0
1543.62841796875,519.3287353515625,20.0
1543.3192138671875,519.3327026367188,20.0
1543.2509765625,519.240966796875,20.0
1542.6668701171875,519.1546020507812,20.0
1542.4344482421875,519.2482299804688,20.0
1542.2921142578125,519.3011474609375,20.0
1540.7811279296875,519.373779296875,20.0
1513.688232421875,520.601806640625,20.0
1498.6082763671875,520.8892822265625,20.0
1493.62353515625,520.8929443359375,20.0
1491.690185546875,521.1552734375,20.0
1490.16650390625,521.1251831054688,20.0
1489.6024169921875,520.9510498046875,20.0
1488.26513671875,521.2037353515625,20.0
1488.3734130859375,521.168701171875,20.0
1487.9000244140625,521.1868286132812,20.0
1487.776123046875,521.2816162109375,20.0
1487.26318359375,521.16015625,20.0
1486.921875,521.3339233398438,20.0
1486.492431640625,521.1494140625,20.0
1486.101318359375,521.1458740234375,20.0
1484.8975830078125,521.3778076171875,20.0
1459.25439453125,522.717529296875,20.0
1443.854248046875,523.01123046875,20.0
1438.3411865234375,523.007080078125,20.0
1436.1278076171875,523.2518310546875,20.0
1434.9166259765625,523.114990234375,20.0
1434.231689453125,523.258056640625,20.0
1433.6435546875,523.3209228515625,20.0
1432.75732421875,523.3510131835938,20.0
1432.493896484375,523.2393798828125,20.0
1432.091552734375,523.3448486328125,20.0
1432.12548828125,523.4122924804688,20.0
1431.9217529296875,523.391357421875,20.0
1431.642822265625,523.3673095703125,20.0
1431.517333984375,523.3223876953125,20.0
1431.7894287109375,523.4685668945312,20.0
1826.0009765625,554.0010375976562,30.0
1826.88916015625,554.2034912109375,30.0
1827.160888671875,554.231201171875,30.0
1827.5494384765625,554.2859497070312,30.0
1827.97802734375,554.3306884765625,30.0
1828.1458740234375,554.4238891601562,30.0
1828.3428955078125,554.9671630859375,30.0
1804.0,556.0,30.0
1780.0,556.0,30.0
1774.5240478515625,556.9268798828125,30.0
1773.501220703125,557.620849609375,30.0
1772.4405517578125,557.3230590820312,30.0
1772.0804443359375,557.4713134765625,30.0
1772.1920166015625,557.7555541992188,30.0
1771.9375,557.7965087890625,30.0
1772.047607421875,557.7073364257812,30.0
1772.1495361328125,557.884521484375,30.0
1771.8990478515625,557.8805541992188,30.0
1771.8597412109375,558.0342407226562,30.0
1771.8880615234375,558.0400390625,30.0
1771.807861328125,558.1319580078125,30.0
1771.7216796875,558.2596435546875,30.0
1747.0,559.0,30.0
1725.3751220703125,559.9138793945312,30.0
1718.854736328125,559.9466552734375,30.0
1716.7420654296875,559.9193725585938,30.0
1716.2423095703125,560.1131591796875,30.0
1715.9853515625,560.1887817382812,30.0
1715.7427978515625,560.2383422851562,30.0
1715.5670166015625,560.260009765625,30.0
1715.5257568359375,560.3859252929688,30.0
1715.62255859375,560.4970703125,30.0
1715.486328125,560.3569946289062,30.0
1715.0982666015625,560.4767456054688,30.0
1714.932373046875,560.64013671875,30.0
1714.92236328125,560.770263671875,30.0
1714.778076171875,560.8637084960938,30.0
1690.0,562.0,30.0
1670.2392578125,562.0675659179688,30.0
1663.9443359375,562.234375,30.0
1662.1025390625,562.406005859375,30.0
1660.7677001953125,562.429443359375,30.0
1660.1331787109375,562.4007568359375,30.0
1659.8426513671875,562.4547729492188,30.0
1659.84912109375,562.724853515625,30.0
1659.79541015625,563.0848388671875,30.0
1659.63623046875,563.4151000976562,30.0
1659.5584716796875,563.5332641601562,30.0
1659.0626220703125,563.5201416015625,30.0
1658.7327880859375,563.4317626953125,30.0
1658.44384765625,563.6781616210938,30.0
1658.8299560546875,563.6810913085938,30.0
1634.0,564.0,30.0
1616.2926025390625,564.3106079101562,30.0
1609.4874267578125,564.6919555664062,30.0
1606.6646728515625,564.9252319335938,30.0
1605.771240234375,565.079833984375,30.0
1604.7728271484375,565.0846557617188,30.0
1604.267333984375,564.9708251953125,30.0
1604.018310546875,565.1312866210938,30.0
1603.875732421875,565.0922241210938,30.0
1603.6544189453125,565.4812622070312,30.0
1603.6561279296875,565.5355224609375,30.0
1603.4510498046875,565.5473022460938,30.0
1603.447998046875,565.6801147460938,30.0
1602.772216796875,565.613037109375,30.0
1602.832763671875,565.7279663085938,30.0
1584.425048828125,566.0416870117188,30.0
1561.9713134765625,566.4640502929688,30.0
1554.6417236328125,566.9797973632812,30.0
1551.8699951171875,566.903076171875,30.0
1550.4063720703125,567.12939453125,30.0
1549.961669921875,567.3321533203125,30.0
1549.3763427734375,567.5830688476562,30.0
1548.902587890625,567.6088256835938,30.0
1548.2803955078125,567.4258422851562,30.0
1548.18359375,567.5811767578125,30.0
1547.9503173828125,567.6099853515625,30.0
1547.9215087890625,567.7423095703125,30.0
1547.647705078125,567.8367919921875,30.0
1547.3525390625,567.6893920898438,30.0
1546.8665771484375,567.969482421875,30.0
1529.9735107421875,568.1322021484375,30.0
1508.1553955078125,568.7001342773438,30.0
1499.5059814453125,568.6362915039062,30.0
1496.0455322265625,568.4872436523438,30.0
1494.8358154296875,568.615234375,30.0
1494.19287109375,568.6343383789062,30.0
1493.73095703125,568.9240112304688,30.0
1492.7569580078125,569.0778198242188,30.0
1492.4481201171875,569.0703735351562,30.0
1492.2371826171875,569.2536010742188,30.0
1492.041015625,569.321044921875,30.0
1491.6357421875,569.3907470703125,30.0
1491.723876953125,569.6778564453125,30.0
1491.5849609375,569.6370239257812,30.0
1491.0462646484375,569.5904541015625,30.0
1483.52880859375,569.951171875,30.0
1459.0,570.0,30.0
1444.2318115234375,570.4523315429688,30.0
1441.2210693359375,570.44970703125,30.0
1439.8482666015625,570.9503784179688,30.0
1438.64501953125,571.0100708007812,30.0
1438.0142822265625,571.172607421875,30.0
1437.6363525390625,571.15185546875,30.0
1437.45751953125,571.214111328125,30.0
1436.9920654296875,571.1651000976562,30.0
1436.21435546875,571.111328125,30.0
1436.0877685546875,571.4130859375,30.0
1435.82275390625,571.3678588867188,30.0
1435.811279296875,571.5971069335938,30.0
1435.5234375,571.6889038085938,30.0
1427.757080078125,571.760009765625,30.0
1403.0,572.0,30.0
1389.5369873046875,572.447021484375,30.0
1385.5380859375,572.448486328125,30.0
1383.9017333984375,572.4357299804688,30.0
1382.4630126953125,572.4529418945312,30.0
1382.220458984375,572.4884643554688,30.0
1381.8001708984375,572.8480834960938,30.0
1381.712158203125,572.820068359375,30.0
1380.8897705078125,572.82177734375,30.0
1380.4427490234375,573.1036987304688,30.0
1380.204833984375,573.400146484375,30.0
1380.1439208984375,573.3587036132812,30.0
1379.7509765625,573.5828857421875,30.0
1379.4833984375,573.2947387695312,30.0
1374.390869140625,573.7025146484375,30.0
1350.0,574.0,30.0
1334.254638671875,574.3068237304688,30.0
1330.5267333984375,574.3929443359375,30.0
1329.3177490234375,574.6862182617188,30.0
1328.016357421875,574.5546264648438,30.0
1327.184326171875,574.7764282226562,30.0
1326.3980712890625,575.1907958984375,30.0
1326.162353515625,575.212158203125,30.0
1325.8270263671875,574.8218994140625,30.0
1325.3953857421875,575.0982055664062,30.0
1325.14501953125,575.32763671875,30.0
1324.71533203125,575.1492919921875,30.0
1324.7918701171875,575.513916015625,30.0
1324.451416015625,575.070068359375,30.0
1820.999267578125,608.0007934570312,40.0
